eppe	d1007-u677-w4	etwa
chummer	d1007-u677-w5	kummer
ghaa	d1007-u677-w6	gehabt
mängisch	d1007-u677-w7	mängist
jaa	d1007-u679-w1	ja
tänkt	d1007-u679-w2	gedacht
de	d1007-u679-w3	der
chrieg	d1007-u679-w4	krieg
bricht	d1007-u679-w5	bricht
ja	d1007-u679-w6	ja
tänk	d1007-u679-w7	denk
eppe	d1007-u679-w8	etwa
doch	d1007-u679-w9	doch
no	d1007-u679-w10	noch
uis	d1007-u679-w11	aus
me	d1007-u679-w12	man
het	d1007-u680-w1	hat
de	d1007-u680-w2	dann
eben	d1007-u680-w3	eben
allerlai	d1007-u680-w4	allerlei
glost	d1007-u680-w5	gelost
me	d1007-u681-w1	man
het	d1007-u681-w2	hat
ja	d1007-u681-w3	ja
tiitsch	d1007-u681-w5	tiitsch
öppen	d1007-u681-w6	etwa
òü	d1007-u681-w7	auch
ghört	d1007-u681-w8	gehört
und	d1007-u681-w9	und
de	d1007-u681-w10	den
hittler	d1007-u681-w11	hitler
ghört	d1007-u681-w12	gehört
lärme	d1007-u681-w13	lärmen
de	d1007-u682-w1	dann
hetmer	d1007-u682-w2	hat man
no	d1007-u682-w3	noch
wider	d1007-u682-w4	wieder
e	d1007-u682-w5	eine
schtärnswuet	d1007-u682-w6	sternswut
uberchoo	d1007-u682-w7	übergekommen
ja	d1007-u684-w1	ja
mer	d1007-u684-w2	wir
hend	d1007-u684-w3	haben
i	d1007-u685-w1	in
i	d1007-u685-w2	in
dem	d1007-u685-w3	dem
unne	d1007-u685-w5	unten
wo	d1007-u685-w6	wo
mi	d1007-u685-w7	mein
maa	d1007-u685-w8	mann
gschaffet	d1007-u685-w9	geschafft
het	d1007-u685-w10	hat
hets	d1007-u686-w1	hat es
òü	d1007-u686-w2	auch
zwee	d1007-u686-w3	zwei
tiitschi	d1007-u686-w4	deutsche
arbaiter	d1007-u686-w5	arbeiter
ghaa	d1007-u686-w6	gehabt
die	d1007-u687-w1	die
hend	d1007-u687-w2	haben
do	d1007-u687-w3	da
miesse	d1007-u687-w4	müssen
hai	d1007-u687-w5	heim
plözlech	d1007-u687-w6	plötzlich
daa	d1007-u687-w7	da
het	d1007-u687-w8	hat
me	d1007-u687-w9	man
dùe	d1007-u687-w10	da
scho	d1007-u687-w11	schon
gsait	d1007-u687-w12	gesagt
s	d1007-u688-w1	es
git	d1007-u688-w2	gibt
chrieg	d1007-u688-w3	krieg
die	d1007-u688-w4	die
hends	d1007-u688-w5	haben sie
sind	d1007-u688-w6	sind
iizoge	d1007-u688-w7	eingezogen
worde	d1007-u688-w8	worden
aso	d1007-u688-w9	also
die	d1007-u689-w1	die
hend	d1007-u689-w2	haben
miesse	d1007-u689-w3	müssen
d	d1007-u689-w4	die
schwiiz	d1007-u689-w5	schweiz
verlaa	d1007-u689-w6	verlassen
sind	d1007-u689-w7	sind
zwee	d1007-u689-w8	zwei
nätti	d1007-u689-w9	nette
schriiner	d1007-u689-w10	schreiner
gsii	d1007-u689-w11	gewesen
seer	d1007-u690-w1	sehr
nätti	d1007-u690-w2	nette
und	d1007-u690-w3	und
ch	d1007-u690-w4	ich
ha	d1007-u690-w5	habe
mit	d1007-u690-w6	mit
mit	d1007-u690-w7	mit
de	d1007-u690-w8	de
aint	d1007-u690-w9	aint
mit	d1007-u690-w10	mit
em	d1007-u690-w11	dem
aint	d1007-u690-w12	einen
hemmer	d1007-u690-w13	haben wir
no	d1007-u690-w14	noch
lang	d1007-u690-w15	lange
immer	d1007-u690-w16	immer
kontakt	d1007-u691-w1	kontakt
ghaa	d1007-u691-w2	gehabt
de	d1007-u691-w3	der
het	d1007-u691-w4	hat
is	d1007-u691-w5	uns
immer	d1007-u691-w6	immer
no	d1007-u691-w7	noch
eppe	d1007-u691-w8	etwa
gschriben	d1007-u691-w9	geschrieben
und	d1007-u691-w10	und
mir	d1007-u692-w1	wir
sind	d1007-u692-w2	sind
ainisch	d1007-u692-w3	einest
nach	d1007-u692-w4	nach
tüütschland	d1007-u692-w5	deutschland
glii	d1007-u692-w6	gleich
nach	d1007-u692-w7	nach
em	d1007-u692-w8	dem
chrieg	d1007-u692-w9	krieg
s	d1007-u693-w1	es
het	d1007-u693-w2	hat
e	d1007-u693-w3	e
no	d1007-u693-w4	noch
e	d1007-u693-w5	e
schriinermaischter	d1007-u693-w6	schreinermeister
vom	d1007-u693-w7	vom
het	d1007-u693-w9	hat
òü	d1007-u693-w10	auch
aine	d1007-u693-w11	einen
ghaa	d1007-u693-w12	gehabt
und	d1007-u693-w13	und
het	d1007-u693-w14	hat
gsait	d1007-u693-w15	gesagt
ich	d1007-u693-w16	ich
mecht	d1007-u693-w17	möchte
ainisch	d1007-u693-w18	einest
dää	d1007-u693-w19	den
go	d1007-u693-w20	gan
psuechen	d1007-u693-w21	besuchen
isch	d1007-u693-w22	ist
eson	d1007-u693-w23	so
e	d1007-u693-w24	ein
gueten	d1007-u693-w25	guter
aarbaiter	d1007-u693-w26	arbeiter
gsii	d1007-u693-w27	gewesen
de	d1007-u694-w1	dann
het	d1007-u694-w2	hat
mii	d1007-u694-w3	mein
maa	d1007-u694-w4	mann
gsait	d1007-u694-w5	gesagt
wemmer	d1007-u694-w6	wollen wir
ainisch	d1007-u694-w7	einest
gaa	d1007-u694-w8	gehen
mer	d1007-u694-w9	wir
hend	d1007-u694-w10	haben
dùe	d1007-u694-w11	da
es	d1007-u694-w12	ein
alts	d1007-u694-w13	altes
òüto	d1007-u694-w14	auto
chenne	d1007-u694-w15	können
chòüffe	d1007-u694-w16	kaufen
mer	d1007-u694-w17	wir
hend	d1007-u694-w18	haben
miesse	d1007-u694-w19	müssen
drananne	d1007-u694-w20	darananhin
schaffe	d1007-u694-w21	schaffen
e	d1007-u695-w1	e
sone	d1007-u695-w2	so ein
sone	d1007-u695-w3	so ein
sone	d1007-u695-w4	so ein
wissed	d1007-u695-w5	wissen
si	d1007-u695-w6	sie
sone	d1007-u695-w7	so ein
aine	d1007-u696-w1	einer
wo	d1007-u696-w2	wo
soo	d1007-u696-w3	so
nu	d1007-u696-w4	nur
e	d1007-u696-w6	e
nid	d1007-u696-w7	nicht
e	d1007-u696-w8	ein
toppoliino	d1007-u696-w9	topolino
was	d1007-u697-w1	was
het	d1007-u697-w2	hat
me	d1007-u697-w3	man
ghaa	d1007-u697-w4	gehabt
sone	d1007-u697-w5	so einen
driitakter	d1007-u697-w6	dreitakter
e	d1007-u697-w7	e
sone	d1007-u697-w8	so ein
chli	d1007-u697-w9	klein
chli	d1007-u697-w10	klein
ja	d1007-u697-w11	ja
aso	d1007-u697-w12	also
de	d1007-u697-w13	dann
di	d1007-u697-w14	die
eerschten	d1007-u697-w15	ersten
òüto	d1007-u697-w16	autos
jessesgot	d1007-u698-w1	jesses gott
simmer	d1007-u698-w2	sind wir
mit	d1007-u698-w3	mit
dem	d1007-u698-w4	dem
uif	d1007-u698-w5	auf
das	d1007-u698-w6	das
münche	d1007-u698-w7	münchen
gfaare	d1007-u698-w8	gefahren
uif	d1007-u699-w1	auf
das	d1007-u699-w2	das
dachau	d1007-u699-w3	dachau
de	d1007-u699-w4	dann
het	d1007-u699-w5	hat
er	d1007-u699-w6	er
no	d1007-u699-w7	noch
z	d1007-u699-w8	zu
dacha	d1007-u699-w9	dachau
gwont	d1007-u699-w10	gewohnt
und	d1007-u701-w1	und
den	d1007-u701-w2	dann
mi	d1007-u702-w1	mein
maa	d1007-u702-w2	mann
het	d1007-u702-w3	hat
gsait	d1007-u702-w4	gesagt
das	d1007-u702-w5	das
dachau	d1007-u702-w6	dachau
mecht	d1007-u702-w7	möchte
ich	d1007-u702-w8	ich
ez	d1007-u702-w9	jetzt
emal	d1007-u702-w10	einmal
gsee	d1007-u702-w11	sehen
wo	d1007-u702-w12	wo
si	d1007-u702-w13	sie
da	d1007-u702-w14	da
und	d1007-u703-w1	und
mir	d1007-u703-w2	wir
sind	d1007-u703-w3	sind
uif	d1007-u703-w4	auf
das	d1007-u703-w5	das
dachau	d1007-u703-w6	dachau
gfaare	d1007-u703-w7	gefahren
jessesgot	d1007-u703-w8	jesses gott
und	d1007-u704-w1	und
de	d1007-u704-w2	dann
simmer	d1007-u704-w3	sind wir
amen	d1007-u704-w4	an einem
oort	d1007-u704-w5	ort
hemmer	d1007-u704-w6	haben wir
zmitag	d1007-u704-w7	zmittag
ggässe	d1007-u704-w8	gegessen
die	d1007-u704-w9	die
hend	d1007-u704-w10	haben
is	d1007-u704-w11	uns
vergetteret	d1007-u704-w12	vergöttert
hend	d1007-u704-w13	haben
gsait	d1007-u704-w14	gesagt
es	d1007-u704-w15	es
tuet	d1007-u704-w16	tut
is	d1007-u704-w17	uns
laid	d1007-u704-w18	leid
mer	d1007-u704-w19	wir
chened	d1007-u704-w20	können
üch	d1007-u704-w21	euch
käs	d1007-u704-w22	kein
tischtuech	d1007-u704-w23	tischtuch
gää	d1007-u704-w24	geben
hem	d1007-u705-w1	haben
mir	d1007-u705-w2	wir
gsait	d1007-u705-w3	gesagt
das	d1007-u705-w4	dass
wem	d1007-u705-w5	wollen
mir	d1007-u705-w6	wir
doch	d1007-u705-w7	doch
gaar	d1007-u705-w8	gar
nid	d1007-u705-w9	nicht
mer	d1007-u705-w10	wir
hend	d1007-u705-w11	haben
nid	d1007-u705-w12	nicht
emal	d1007-u705-w13	einmal
passends	d1007-u705-w14	passendes
pschtek	d1007-u705-w15	besteck
esooen	d1007-u706-w1	so
e	d1007-u706-w2	eine
galbe	d1007-u706-w3	gabel
und	d1007-u706-w4	und
eson	d1007-u706-w5	so
e	d1007-u706-w6	e
löffel	d1007-u706-w7	löffel
und	d1007-u706-w8	und
esoo	d1007-u706-w9	so
und	d1007-u706-w10	und
mir	d1007-u706-w11	wir
gendich	d1007-u706-w12	geben euch
wasmer	d1007-u706-w13	was wir
hend	d1007-u706-w14	haben
glii	d1007-u708-w1	gleich
nach	d1007-u708-w2	nach
em	d1007-u708-w3	dem
chrieg	d1007-u708-w4	krieg
die	d1007-u709-w1	die
sind	d1007-u709-w2	sind
de	d1007-u709-w3	de
arm	d1007-u709-w4	arm
gsii	d1007-u709-w5	gewesen
ùnd	d1007-u709-w6	und
dää	d1007-u709-w7	der
dää	d1007-u710-w1	der
arbaiter	d1007-u710-w2	arbeiter
und	d1007-u710-w3	und
si	d1007-u710-w4	sein
vatter	d1007-u710-w5	vater
isch	d1007-u710-w6	ist
de	d1007-u710-w7	dann
mitis	d1007-u710-w8	mit uns
i	d1007-u710-w9	in
das	d1007-u710-w10	das
konzentrazioonslager	d1007-u710-w11	konzentrationslager
gfaare	d1007-u710-w12	gefahren
äs	d1007-u711-w1	es
isch	d1007-u711-w2	ist
ganz	d1007-u711-w3	ganz
schlim	d1007-u711-w4	schlimm
gsii	d1007-u711-w5	gewesen
mir	d1007-u711-w6	wir
hend	d1007-u711-w7	haben
aso	d1007-u711-w8	also
eerlich	d1007-u711-w9	ehrlich
mir	d1007-u712-w1	wir
sind	d1007-u712-w2	sind
ie	d1007-u712-w3	inhin
die	d1007-u712-w4	die
ding	d1007-u712-w5	ding
inechoo	d1007-u712-w6	inhingekommen
wo	d1007-u712-w7	wo
si	d1007-u712-w8	sie
no	d1007-u712-w9	noch
die	d1007-u712-w10	die
liiche	d1007-u712-w11	leichen
verbrent	d1007-u712-w12	verbrannt
hend	d1007-u712-w13	haben
es	d1007-u713-w1	es
het	d1007-u713-w2	hat
no	d1007-u713-w3	noch
so	d1007-u713-w4	so
hööch	d1007-u713-w5	hoch
bluet	d1007-u713-w6	blut
und	d1007-u713-w7	und
wasser	d1007-u713-w8	wasser
am	d1007-u713-w9	am
bode	d1007-u713-w10	boden
ghaa	d1007-u713-w11	gehabt
wommer	d1007-u714-w1	wo wir
inegluegt	d1007-u714-w2	inhingelugt
hend	d1007-u714-w3	haben
und	d1007-u714-w4	und
gschtunke	d1007-u714-w5	gestunken
hets	d1007-u714-w6	hat es
und	d1007-u715-w1	und
dernaa	d1007-u715-w2	danach
und	d1007-u715-w3	und
mir	d1007-u715-w4	wir
de	d1007-u715-w5	dann
mit	d1007-u715-w6	mit
iisem	d1007-u715-w7	unserem
nidwaldner	d1007-u715-w8	nidwaldner
schwiizer	d1007-u715-w9	schweizer
òüto	d1007-u715-w10	auto
si	d1007-u716-w1	sie
hend	d1007-u716-w2	haben
is	d1007-u716-w3	uns
amel	d1007-u716-w4	allmal
eppis	d1007-u716-w5	etwas
druif	d1007-u716-w6	darauf
ane	d1007-u717-w1	anhin
ghänkt	d1007-u717-w2	gehängt
zädel	d1007-u717-w3	zettel
ich	d1007-u717-w4	ich
wais	d1007-u717-w5	weiss
nüme	d1007-u717-w6	nicht mehr
waas	d1007-u717-w7	was
ich	d1007-u717-w8	ich
wais	d1007-u717-w9	weiss
ich	d1007-u718-w1	ich
wais	d1007-u718-w2	weiss
nid	d1007-u718-w3	nicht
eppis	d1007-u718-w4	etwas
defüür	d1007-u718-w5	dafür
oder	d1007-u718-w6	oder
degäge	d1007-u718-w7	dagegen
mir	d1007-u719-w1	wir
de	d1007-u719-w2	dann
mit	d1007-u719-w3	mit
mit	d1007-u719-w4	mit
iisem	d1007-u719-w5	unserem
schwiizer	d1007-u719-w6	schweizer
òüto	d1007-u719-w7	auto
dette	d1007-u719-w8	dort
gschtande	d1007-u719-w9	gestanden
sind	d1007-u719-w10	sind
jaa	d1007-u721-w1	ja
und	d1007-u722-w1	und
de	d1007-u722-w2	dann
hemmer	d1007-u722-w3	haben wir
isch	d1007-u722-w4	ist
er	d1007-u722-w5	er
sind	d1007-u722-w6	sind
si	d1007-u722-w7	sie
isch	d1007-u722-w8	ist
dä	d1007-u722-w9	der
no	d1007-u722-w10	noch
mit	d1007-u722-w11	mit
iis	d1007-u722-w12	uns
in	d1007-u722-w13	in
e	d1007-u722-w14	einen
in	d1007-u723-w1	in
e	d1007-u723-w2	einen
bäärg	d1007-u723-w3	berg
uife	d1007-u723-w4	aufhin
und	d1007-u723-w5	und
het	d1007-u723-w6	hat
gsait	d1007-u723-w7	gesagt
daa	d1007-u723-w8	da
hends	d1007-u723-w9	haben sie
ez	d1007-u723-w10	jetzt
die	d1007-u723-w11	die
liit	d1007-u723-w12	leute
laiterbärg	d1007-u724-w1	leiterberg
daa	d1007-u724-w2	da
hends	d1007-u724-w3	haben sie
ez	d1007-u724-w4	jetzt
die	d1007-u724-w5	die
liit	d1007-u724-w6	leute
afig	d1007-u724-w7	anfangig
echlii	d1007-u724-w8	ein klein
verscharet	d1007-u724-w9	verscharrt
aber	d1007-u724-w10	aber
die	d1007-u725-w1	die
werdid	d1007-u725-w2	werden
ez	d1007-u725-w3	jetzt
alli	d1007-u725-w4	alle
uisghoben	d1007-u725-w5	ausgehoben
und	d1007-u725-w6	und
richtig	d1007-u725-w7	richtig
bigrabe	d1007-u725-w8	begraben
aso	d1007-u726-w1	also
ich	d1007-u726-w2	ich
waiss	d1007-u726-w3	weiss
nur	d1007-u726-w4	nur
min	d1007-u726-w5	mein
maa	d1007-u726-w6	mann
het	d1007-u726-w7	hat
nur	d1007-u726-w8	nur
esoo	d1007-u726-w9	so
echli	d1007-u726-w10	ein klein
mit	d1007-u726-w11	mit
em	d1007-u726-w12	dem
schue	d1007-u726-w13	schuh
echli	d1007-u727-w1	ein klein
gschooret	d1007-u727-w2	gschooret
het	d1007-u727-w3	hat
me	d1007-u727-w4	man
scho	d1007-u727-w5	schon
liiche	d1007-u727-w6	leichen
liichetaili	d1007-u728-w1	leichenteile
gsee	d1007-u728-w2	gesehen
aso	d1007-u728-w3	also
schlim	d1007-u728-w4	schlimm
mir	d1007-u729-w1	wir
hend	d1007-u729-w2	haben
do	d1007-u729-w3	da
tänkt	d1007-u729-w4	gedacht
und	d1007-u729-w5	und
dää	d1007-u729-w6	der
vatter	d1007-u729-w7	vater
het	d1007-u729-w8	hat
iis	d1007-u729-w9	uns
alig	d1007-u729-w10	allweg
verzelt	d1007-u729-w11	verzählt
die	d1007-u729-w12	die
hends	d1007-u729-w13	haben es
scho	d1007-u729-w14	schon
schwäär	d1007-u729-w15	schwer
gha	d1007-u729-w16	gehabt
puurscht	d1048-u563-w1	burschen
gchaa	d1048-u563-w2	gehabt
der	d1048-u563-w3	der
hät	d1048-u563-w4	hat
z	d1048-u563-w5	das
alter	d1048-u563-w6	alter
nùch	d1048-u563-w7	noch
nǜd	d1048-u563-w8	nicht
gchaa	d1048-u563-w9	gehabt
der	d1048-u563-w10	der
hät	d1048-u563-w11	hat
nùch	d1048-u563-w12	noch
nǜd	d1048-u563-w13	nicht
mǜse	d1048-u563-w14	gemusst
i	d1048-u564-w1	in
d	d1048-u564-w2	die
regruuteschuel	d1048-u564-w3	rekrutenschule
ùnd	d1048-u565-w1	und
der	d1048-u565-w2	der
isch	d1048-u565-w3	ist
de	d1048-u565-w4	dann
daaplibe	d1048-u565-w5	dageblieben
das	d1048-u566-w1	dass
me	d1048-u566-w2	man
nùch	d1048-u566-w3	noch
öpper	d1048-u566-w4	etwer
gchaa	d1048-u566-w5	gehabt
hät	d1048-u566-w6	hat
zum	d1048-u566-w7	zum
mälche	d1048-u566-w8	melken
hät	d1048-u567-w1	hat
aber	d1048-u567-w2	aber
ja	d1048-u567-w3	ja
mit	d1048-u567-w4	mit
hòijen	d1048-u567-w5	heuen
und	d1048-u567-w6	und
allem	d1048-u567-w7	allem
hät	d1048-u567-w8	hat
me	d1048-u567-w9	man
mǜse	d1048-u567-w10	müssen
hälffen	d1048-u567-w11	helfen
und	d1048-u567-w12	und
mache	d1048-u567-w13	machen
nǜǜd	d1048-u567-w14	nicht
und	d1048-u569-w1	und
äs	d1048-u569-w2	es
isch	d1048-u569-w3	ist
dùe	d1048-u569-w4	da
isch	d1048-u569-w5	ist
es	d1048-u569-w6	es
äigentlich	d1048-u569-w7	eigentlich
esoo	d1048-u569-w8	so
ggange	d1048-u569-w9	gegangen
gsìì	d1048-u569-w10	gewesen
das	d1048-u569-w11	das
eersch	d1048-u569-w12	erste
mal	d1048-u569-w13	mal
das	d1048-u570-w1	das
er	d1048-u570-w2	er
gläubi	d1048-u570-w3	glaube ich
nu	d1048-u570-w4	nur
öppe	d1048-u570-w5	etwa
zwee	d1048-u570-w6	zwei
oder	d1048-u570-w7	oder
drii	d1048-u570-w8	drei
tag	d1048-u570-w9	tage
hät	d1048-u570-w10	hat
mǜse	d1048-u570-w11	müssen
gùù	d1048-u570-w12	gehen
ùnd	d1048-u571-w1	und
dän	d1048-u571-w2	dann
wùùs	d1048-u571-w3	wo sie
gmerggt	d1048-u571-w4	gemerkt
händ	d1048-u571-w5	haben
waarschinli	d1048-u571-w6	wahrscheinlich
vù	d1048-u571-w7	von
der	d1048-u571-w8	der
wältlaag	d1048-u571-w9	weltlage
häär	d1048-u571-w10	her
händs	d1048-u571-w11	haben sie
di	d1048-u571-w12	die
ganz	d1048-u571-w13	ganz
alte	d1048-u571-w14	alten
wider	d1048-u572-w1	wieder
häi	d1048-u572-w2	heim
glùù	d1048-u572-w3	gelassen
da	d1048-u574-w1	da
isch	d1048-u574-w2	ist
de	d1048-u574-w3	der
vatter	d1048-u574-w4	vater
wider	d1048-u574-w5	wieder
daa	d1048-u574-w6	da
gsìì	d1048-u574-w7	gewesen
ja	d1048-u576-w1	ja
was	d1048-u576-w2	was
isch	d1048-u576-w3	ist
er	d1048-u576-w4	er
due	d1048-u576-w5	da
gsìì	d1048-u576-w6	gewesen
nüünedriissgi	d1048-u576-w7	neununddreissig
nüünedachzgi	d1048-u576-w8	neunundachtzig
nüünedachzger	d1048-u577-w1	neunundachtziger
isch	d1048-u577-w2	ist
er	d1048-u577-w3	er
gsìì	d1048-u577-w4	gewesen
dän	d1048-u579-w1	dann
isch	d1048-u579-w2	ist
er	d1048-u579-w3	er
füfzgi	d1048-u582-w1	fünfzig
nǜǜd	d1048-u582-w2	nicht
nanäi	d1048-u584-w1	nein nein
füfzgi	d1048-u584-w2	fünfzig
nüünedriisg	d1048-u588-w1	neununddreissig
nüünedachzg	d1048-u588-w2	neunundachtzig
ja	d1048-u588-w3	ja
nüünevierzg	d1048-u588-w4	neunundvierzig
füfzg	d1048-u588-w5	fünfzig
ùnd	d1048-u588-w6	und
due	d1048-u588-w7	da
händ	d1048-u588-w8	haben
müesen	d1048-u588-w9	müssen
abgìì	d1048-u590-w1	abgeben
due	d1048-u590-w2	da
i	d1048-u590-w3	in
dèm	d1048-u590-w4	dem
alter	d1048-u590-w5	alter
nǜǜd	d1048-u590-w6	nicht
er	d1048-u595-w1	er
hät	d1048-u595-w2	hat
ebe	d1048-u595-w3	eben
nur	d1048-u596-w1	nur
uf	d1048-u596-w2	auf
glaris	d1048-u596-w3	glarus
mǜsen	d1048-u596-w4	müssen
iirugge	d1048-u596-w5	einrücken
sovil	d1048-u596-w6	so viel
ich	d1048-u596-w7	ich
mììch	d1048-u596-w8	mich
mag	d1048-u596-w9	mag
erinnere	d1048-u596-w10	erinnern
ùnd	d1048-u597-w1	und
de	d1048-u597-w2	dann
hät	d1048-u597-w3	hat
me	d1048-u597-w4	man
ds	d1048-u597-w5	das
gfüül	d1048-u597-w6	gefühl
ghaa	d1048-u597-w7	gehabt
ja	d1048-u597-w8	ja
wäns	d1048-u597-w9	wenn es
de	d1048-u597-w10	dann
bränzlig	d1048-u597-w11	brenzlig
isch	d1048-u597-w12	ist
oder	d1048-u597-w13	oder
so	d1048-u597-w14	so
chame	d1048-u597-w15	kann man
ja	d1048-u597-w16	ja
nùch	d1048-u597-w17	noch
öppis	d1048-u597-w18	etwas
gù	d1048-u597-w19	gan
fròòge	d1048-u597-w20	fragen
wämen	d1048-u598-w1	wenn man
öppis	d1048-u598-w2	etwas
nǜd	d1048-u598-w3	nicht
wäiss	d1048-u598-w4	weiss
und	d1048-u598-w5	und
amen	d1048-u598-w6	an einem
aabed	d1048-u598-w7	abend
öpped	d1048-u598-w8	etwa
emal	d1048-u598-w9	einmal
mir	d1048-u598-w10	mir
händ	d1048-u598-w11	haben
schù	d1048-u598-w12	schon
es	d1048-u598-w13	ein
telifoon	d1048-u598-w14	telefon
gchaa	d1048-u598-w15	gehabt
hät	d1048-u599-w1	hat
er	d1048-u599-w2	er
chènnen	d1048-u599-w3	können
aalüüte	d1048-u599-w4	anläuten
we	d1048-u600-w1	wie
isch	d1048-u600-w2	ist
es	d1048-u600-w3	es
we	d1048-u600-w4	wie
händers	d1048-u600-w5	habt ihr es
oder	d1048-u600-w6	oder
mönd	d1048-u600-w7	müsst
daas	d1048-u600-w8	das
oder	d1048-u600-w9	oder
dises	d1048-u600-w10	dieses
oder	d1048-u600-w11	oder
esoo	d1048-u600-w12	so
mache	d1048-u600-w13	machen
nǜǜd	d1048-u600-w14	nicht
ùnd	d1048-u601-w1	und
daas	d1048-u601-w2	das
telifoon	d1048-u601-w3	telefon
hämmer	d1048-u601-w4	haben wir
gchaa	d1048-u601-w5	gehabt
dur	d1048-u601-w6	durch
daas	d1048-u601-w7	das
wil	d1048-u601-w8	weil
äär	d1048-u601-w9	er
vù	d1048-u601-w10	von
de	d1048-u601-w11	der
veeversicherig	d1048-u601-w12	viehversicherung
presidänt	d1048-u602-w1	präsident
gsìì	d1048-u602-w2	gewesen
isch	d1048-u602-w3	ist
dän	d1048-u602-w4	dann
hät	d1048-u602-w5	hat
me	d1048-u602-w6	man
möse	d1048-u602-w7	müssen
es	d1048-u602-w8	ein
telifoon	d1048-u602-w9	telefon
inetue	d1048-u602-w10	inhintun
ùnd	d1048-u603-w1	und
das	d1048-u603-w2	das
sind	d1048-u603-w3	sind
eso	d1048-u603-w4	so
sache	d1048-u603-w5	sachen
gsìì	d1048-u603-w6	gewesen
wù	d1048-u603-w7	wo
anderi	d1048-u603-w8	andere
dän	d1048-u603-w9	dann
wider	d1048-u603-w10	wieder
nǜd	d1048-u603-w11	nicht
gchaa	d1048-u603-w12	gehabt
händ	d1048-u603-w13	haben
ùnd	d1048-u604-w1	und
nochane	d1048-u604-w2	nachanhin
wäiss	d1048-u604-w3	weiss
ììch	d1048-u604-w4	ich
dän	d1048-u604-w5	dann
äigentlich	d1048-u604-w6	eigentlich
äifach	d1048-u604-w7	einfach
ass	d1048-u605-w1	dass
ds	d1048-u605-w2	das
ross	d1048-u605-w3	ross
hät	d1048-u605-w4	hat
mǜse	d1048-u605-w5	gemusst
furt	d1048-u605-w6	fort
und	d1048-u605-w7	und
und	d1048-u605-w8	und
das	d1048-u605-w9	das
me	d1048-u605-w10	man
hät	d1048-u605-w11	hat
mǜse	d1048-u605-w12	müssen
mini	d1048-u606-w1	meine
schwöschter	d1048-u606-w2	schwester
ùnd	d1048-u606-w3	und
ììch	d1048-u606-w4	ich
händ	d1048-u606-w5	haben
mängmal	d1048-u606-w6	manchmal
mitneme	d1048-u606-w7	mit einem
handchare	d1048-u606-w8	handkarren
hät	d1048-u606-w9	hat
me	d1048-u606-w10	man
ds	d1048-u606-w11	das
hòi	d1048-u606-w12	heu
oder	d1048-u607-w1	oder
ds	d1048-u607-w2	das
graas	d1048-u607-w3	gras
zueche	d1048-u607-w4	zuhin
gfuuget	d1048-u607-w5	gfuuget
für	d1048-u607-w6	für
e	d1048-u607-w7	e
für	d1048-u608-w1	für
die	d1048-u608-w2	die
chüe	d1048-u608-w3	kühe
und	d1048-u608-w4	und
daas	d1048-u608-w5	das
ùnd	d1048-u610-w1	und
zum	d1048-u610-w2	zum
mälche	d1048-u610-w3	melken
hämer	d1048-u610-w4	haben wir
en	d1048-u610-w5	einen
aalte	d1048-u610-w6	alten
maa	d1048-u610-w7	mann
gchaa	d1048-u610-w8	gehabt
emal	d1048-u610-w9	einmal
aber	d1048-u611-w1	aber
da	d1048-u611-w2	das
sch	d1048-u611-w3	ist
dän	d1048-u611-w4	dann
noch	d1048-u611-w5	noch
der	d1048-u611-w6	der
zwäite	d1048-u611-w7	zweiten
mobiilmachig	d1048-u611-w8	mobilmachung
gsìì	d1048-u611-w9	gewesen
wù	d1048-u612-w1	wo
daas	d1048-u612-w2	das
dän	d1048-u612-w3	dann
gsìì	d1048-u612-w4	gewesen
isch	d1048-u612-w5	ist
wù	d1048-u612-w6	wo
der	d1048-u612-w7	der
ùnd	d1048-u613-w1	und
der	d1048-u613-w2	der
hät	d1048-u613-w3	hat
e	d1048-u613-w4	e
soo	d1048-u613-w5	so
jung	d1048-u613-w6	jung
chinderleemig	d1048-u613-w7	kinderlähmung
gchaa	d1048-u613-w8	gehabt
und	d1048-u613-w9	und
der	d1048-u613-w10	der
isch	d1048-u613-w11	ist
üüs	d1048-u613-w12	uns
daa	d1048-u613-w13	da
chùù	d1048-u613-w14	gekommen
gù	d1048-u613-w15	gan
mälche	d1048-u613-w16	melken
ùnd	d1048-u614-w1	und
mir	d1048-u614-w2	wir
händ	d1048-u614-w3	haben
ja	d1048-u614-w4	ja
das	d1048-u614-w5	das
ander	d1048-u614-w6	andere
mǜse	d1048-u614-w7	müssen
mache	d1048-u614-w8	machen
nǜǜd	d1048-u614-w9	nicht
näi	d1048-u616-w1	nein
das	d1048-u616-w2	das
isch	d1048-u616-w3	ist
nǜd	d1048-u616-w4	nicht
äifach	d1048-u616-w5	einfach
gsìì	d1048-u616-w6	gewesen
und	d1048-u616-w7	und
deet	d1048-u616-w8	dort
hani	d1048-u616-w9	habe ich
deet	d1048-u616-w10	dort
sogaar	d1048-u616-w11	sogar
nùch	d1048-u616-w12	noch
es	d1048-u616-w13	es
es	d1048-u617-w1	ein
föttäli	d1048-u617-w2	fotolein
vù	d1048-u617-w3	von
näi	d1048-u618-w1	nein
das	d1048-u618-w2	das
isch	d1048-u618-w3	ist
daa	d1048-u618-w4	da
inne	d1048-u618-w5	innen
vù	d1048-u618-w6	von
det	d1048-u618-w7	dort
